DSJ_NO,DSJ_BAG_NO,DSJ_HVO_NO,DSJ_UID,DSJ_CDATE 
CGK/DO/03390684,2253260106013501,CGK/HVO/11207698,M NURSID,2026-01-06 04:26:09
MDN/DO/00032501,MDN143/24983368,MDN/HVO/00173041,DENY D,2026-01-05 14:37:12
KOE/DO/00129369,KOE001/24984147,KOE/HVO/00254170,DWIGRAE,2026-01-05 14:40:20
BDO/DO/00955831,BDO538/24991436,BDO/HVO/01420060,IRDINBDO,2026-01-06 08:05:01
MDN/DO/00032512,MDN143/24984519,MDN/HVO/00173053,RZLSATRI,2026-01-05 15:26:54
PDG/DO/00089357,PDG068/24984683,PDG/HVO/00356294,SYAHZPDG,2026-01-05 15:46:08
BOO/DO/00466337,BOO327/24991802,BOO/HVO/01107591,ANDRIB,2026-01-06 09:32:22
BOO/DO/00466337,BOO327/24992336,BOO/HVO/01107666,ANDRIB,2026-01-06 09:32:22
MES/DO/00474123,MES207/24992881,MES/HVO/01061743,CHUK,2026-01-06 09:56:32
CGK/DO/03391172,2091260106082314,CGK/HVO/11210960,MRIAL,2026-01-06 10:07:40
SDA/DO/00093455,SDA002/24985547,SDA/HVO/00097392,DANYEP,2026-01-05 17:14:40
BOO/DO/00466250,BOO418/24989887,BOO/HVO/01107450,HOLILBOO,2026-01-06 04:31:32
CGK/DO/03390745,2047260106035508,CGK/HVO/11209019,ARSYADA,2026-01-06 04:54:32
SRG/DO/01577136,SRG585/24985260,SRG/HVO/02821967,ADI_AL,2026-01-05 17:38:57
DTB/DO/00081699,DTB025/24986148,DTB/HVO/00097603,DITFISI,2026-01-05 19:01:44
BDO/DO/00955864,BDO599/24991891,BDO/HVO/01420079,DEDEHI,2026-01-06 09:07:13
TGL/DO/00122641,TGL177/24992950,TGL/HVO/00274750,BGSSLO,2026-01-06 10:16:43
DPS/DO/00201106,DPS190/24986517,DPS/HVO/00509074,HAMFURI,2026-01-05 20:26:33
DPS/DO/00201106,DPS190/24986517,DPS/HVO/00509074,HAMFURI,2026-01-05 20:26:33
BOO/DO/00466362,BOO329/24991800,BOO/HVO/01107590,KURMUK,2026-01-06 08:56:56
CLG/DO/00814647,CLG015/24991274,CLG/HVO/01106018,SATBICLG,2026-01-06 09:00:38
BOO/DO/00466260,BOO422/24990142,BOO/HVO/01107485,YADI_A,2026-01-06 04:56:02
CGK/DO/03390958,2023260106053708,CGK/HVO/11209720,M NURSID,2026-01-06 06:50:55
SUB/DO/00409765,SUB309/24987730,SUB/HVO/01336220,TRISONO,2026-01-05 23:36:55
DPS/DO/00201138,DPS168/24988024,DPS/HVO/00509104,KADEKEGA,2026-01-05 23:53:55
DPS/DO/00201138,DPS168/24988024,DPS/HVO/00509104,KADEKEGA,2026-01-05 23:53:55
CGK/DO/03390425,CGK1252/24988085,CGK/HVO/11206920,M NURSID,2026-01-05 23:56:20
TGR/DO/00887240,TGR474/24988090,TGR/HVO/04633345,YUMIL,2026-01-05 23:56:21
CGK/DO/03390369,2087260105230512,CGK/HVO/11206598,RINALDY,2026-01-06 00:02:12
CGK/DO/03390369,2087260105230512,CGK/HVO/11206598,RINALDY,2026-01-06 00:02:12
CLG/DO/00814647,CLG015/24990909,CLG/HVO/01106018,SATBICLG,2026-01-06 09:00:35
TGR/DO/00887502,TGR584/24993136,TGR/HVO/04633804,SOKIN,2026-01-06 10:25:00
CGK/DO/03391283,CGK1181/24992556,CGK/HVO/11211246,SALIMCGK,2026-01-06 10:34:39
CGK/DO/03391283,CGK1181/24992877,CGK/HVO/11211246,SALIMCGK,2026-01-06 10:34:48
PNK/DO/00112091,PNK089/24988087,PNK/HVO/00364322,RUDIAS,2026-01-06 00:39:16
TGR/DO/00887268,TGR492/24988484,TGR/HVO/04633394,YUMIL,2026-01-06 01:30:03
TGR/DO/00887268,TGR492/24988484,TGR/HVO/04633394,YUMIL,2026-01-06 01:30:03
SDA/DO/00093487,SDA002/24989016,SDA/HVO/00097425,BAHRUL,2026-01-06 01:55:37
CXP/DO/00067727,CXP017/24988602,CXP/HVO/00099685,JUNEYDI,2026-01-06 10:43:18
CXP/DO/00067727,CXP017/24993361,CXP/HVO/00099685,JUNEYDI,2026-01-06 10:43:18
CXP/DO/00067727,CXP017/24988802,CXP/HVO/00099685,JUNEYDI,2026-01-06 10:43:19
CXP/DO/00067727,CXP017/24991456,CXP/HVO/00099685,JUNEYDI,2026-01-06 10:43:19
CGK/DO/03390559,2173260106012702,CGK/HVO/11207619,RINALDY,2026-01-06 02:08:02
CGK/DO/03390608,2166260106015001,CGK/HVO/11207783,ARSYADA,2026-01-06 02:13:25
CGK/DO/03390763,CGK1153/24988926,CGK/HVO/11207656,EKAMO,2026-01-06 03:49:52
CGK/DO/03390763,CGK1153/24989281,CGK/HVO/11207656,EKAMO,2026-01-06 03:49:54
CGK/DO/03390920,CGK843/24990773,CGK/HVO/11209726,RINALDY,2026-01-06 06:08:42
PDG/DO/00089416,PDG021/24987996,PDG/HVO/00356348,TISCAPDG,2026-01-06 08:11:34
BKI/DO/00253607,BKI475/24991340,BKI/HVO/00391289,SARDI,2026-01-06 08:12:36
CGK/DO/03391492,2185260106130224,CGK/HVO/11212322,MRIAL,2026-01-06 15:01:53
BDO/DO/00956013,BDO538/24994924,BDO/HVO/01420215,BELVABDO,2026-01-06 15:43:38
MDN/DO/00032607,MDN201/24996588,MDN/HVO/00173164,DWI MDN,2026-01-06 15:51:03
CGK/DO/03391806,CGK1166/24996811,CGK/HVO/11213276,ENDDESP,2026-01-06 16:34:48
AMQ/DO/00008335,AMQ033/24981216,AMQ/HVO/00043851,TRIAFRIS,2026-01-05 09:25:49
TGR/DO/00887537,TGR182/24991213,TGR/HVO/04633659,ANDI_TGR,2026-01-06 11:05:44
TGR/DO/00887537,TGR182/24991213,TGR/HVO/04633659,ANDI_TGR,2026-01-06 11:05:44
BKI/DO/00253663,BKI422/24992537,BKI/HVO/00391340,DLIABKI,2026-01-06 11:34:41
TGR/DO/00887567,TGR215/24988900,TGR/HVO/04633457,SURADI,2026-01-06 11:46:15
CGK/DO/03391446,2259260106095612,CGK/HVO/11211587,MRIAL,2026-01-06 13:17:24
CGK/DO/03391457,CGK864/24994528,CGK/HVO/11212197,HRGUNAW,2026-01-06 13:00:19
BOO/DO/00466134,BOO001/24983339,BOO/HVO/01107199,RISKASA,2026-01-05 13:53:00
BOO/DO/00466134,BOO001/24983339,BOO/HVO/01107199,RISKASA,2026-01-05 13:53:00
BOO/DO/00466134,BOO001/24983339,BOO/HVO/01107199,RISKASA,2026-01-05 13:53:00
BOO/DO/00466134,BOO001/24983339,BOO/HVO/01107199,RISKASA,2026-01-05 13:53:00
BOO/DO/00466553,BOO44/24994730,BOO/HVO/01107883,MUQ,2026-01-06 13:35:53
MES/DO/00473919,MES209/24982357,MES/HVO/01061544,ESRAMES,2026-01-05 11:14:46
BTJ/DO/00001964,BTJ053/24982673,BTJ/HVO/00126961,BOY BTJ,2026-01-05 11:54:53
SMD/DO/00008136,SMD001/24995239,SMD/HVO/00063774,ANDRISMD,2026-01-06 13:52:05
BOO/DO/00466454,BOO422/24995266,BOO/HVO/01107975,YADI_A,2026-01-06 13:54:54
BOO/DO/00466445,BOO330/24994932,BOO/HVO/01107927,ANDRINEW,2026-01-06 13:56:07
SRG/DO/01577782,SRG487/24995651,SRG/HVO/02822607,ARI_DT,2026-01-06 14:22:48
CGK/DO/03391466,2043260106132715,CGK/HVO/11212493,MRIAL,2026-01-06 15:07:46
CGK/DO/03391466,CGK865/24994650,CGK/HVO/11212243,MRIAL,2026-01-06 15:07:46
DPK/DO/00045149,DPK028/24992634,DPK/HVO/00050089,JULIADPK,2026-01-06 13:25:16
DPK/DO/00045149,DPK028/24992634,DPK/HVO/00050089,JULIADPK,2026-01-06 13:25:16
KDR/DO/00114657,KDR003/24995609,KDR/HVO/00306095,MPRAS,2026-01-06 16:10:09
BDO/DO/00955547,BDO026/24987285,BDO/HVO/01419764,BADRIA,2026-01-05 22:06:56
BKI/DO/00253513,BKI422/24987120,BKI/HVO/00391244,DIVABKI,2026-01-05 22:08:10
CGK/DO/03390291,2051260105222114,CGK/HVO/11206213,TANRIFD,2026-01-05 22:49:03
SUB/DO/00409765,SUB309/24987780,SUB/HVO/01336220,TRISONO,2026-01-05 23:36:57
PLM/DO/00060693,PLM325/24995304,PLM/HVO/00692045,MUHAMAR,2026-01-06 14:11:32
BKI/DO/00253697,BKI422/24994850,BKI/HVO/00391391,DLIABKI,2026-01-06 14:11:34
CKR/DO/00167103,CKR150/24993843,CKR/HVO/00223115,YUMAD,2026-01-06 14:11:47
CKR/DO/00167108,CKR176/24994747,CKR/HVO/00223122,FACHDAM,2026-01-06 14:28:16
CGK/DO/03390380,2080260105225208,CGK/HVO/11206456,RINALDY,2026-01-06 00:00:42
CGK/DO/03390419,2073260105233921,CGK/HVO/11206919,RINALDY,2026-01-06 00:33:15
CGK/DO/03390465,2111260106000700,CGK/HVO/11207020,RINALDY,2026-01-06 01:09:19
CGK/DO/03391409,CGK010/24994375,CGK/HVO/11212184,IZAL,2026-01-06 12:20:31
PLM/DO/00060668,PLM325/24993092,PLM/HVO/00691993,DOPRAT,2026-01-06 11:05:36
CBN/DO/00654562,CBN004/24996197,CBN/HVO/00654933,ACHRICBN,2026-01-06 15:30:40
PSR/DO/00030269,PSR002/24996448,PSR/HVO/00051496,MANDRIYA,2026-01-06 15:36:48
MDN/DO/00032605,MDN006/24996574,MDN/HVO/00173165,YOGAMDN,2026-01-06 15:46:54
CGK/DO/03390845,2068260106043708,CGK/HVO/11209351,RINALDY,2026-01-06 05:36:17
CGK/DO/03390836,2051260106043627,CGK/HVO/11209335,RINALDY,2026-01-06 05:36:45
CGK/DO/03390836,2061260106043722,CGK/HVO/11209344,RINALDY,2026-01-06 05:36:45
CGK/DO/03391068,CGK1153/24991040,CGK/HVO/11209512,JUMADI,2026-01-06 06:55:13
CGK/DO/03391068,CGK1153/24991028,CGK/HVO/11209512,JUMADI,2026-01-06 06:55:12
CGK/DO/03390220,CGK843/24986808,CGK/HVO/11205995,TANRIFD,2026-01-05 21:49:26
CGK/DO/03390220,CGK843/24986808,CGK/HVO/11205995,TANRIFD,2026-01-05 21:49:26
BKI/DO/00253513,BKI422/24986832,BKI/HVO/00391244,DIVABKI,2026-01-05 22:08:05
PDG/DO/00089281,PDG068/24980831,PDG/HVO/00356196,MALLIAS,2026-01-05 11:02:24
CGK/DO/03391305,2087260106095123,CGK/HVO/11211568,MRIAL,2026-01-06 13:11:25
TGR/DO/00887211,TGR215/24987542,TGR/HVO/04633255,HUSNI,2026-01-05 22:41:05
CGK/DO/03390294,CGK843/24987591,CGK/HVO/11206318,TANRIFD,2026-01-05 22:57:52
CGK/DO/03390416,2015260105232408,CGK/HVO/11206680,M NURSID,2026-01-05 23:53:12
CKR/DO/00167098,CKR169/24993100,CKR/HVO/00223108,YUMAD,2026-01-06 14:09:28
CKR/DO/00167106,CKR194/24994223,CKR/HVO/00223121,MMAR,2026-01-06 14:19:30
CKR/DO/00167106,CKR194/24994223,CKR/HVO/00223121,MMAR,2026-01-06 14:19:30
CKR/DO/00167106,CKR194/24994223,CKR/HVO/00223121,MMAR,2026-01-06 14:19:30
CGK/DO/03391493,2196260106130020,CGK/HVO/11212312,MRIAL,2026-01-06 15:01:19
CGK/DO/03390477,CGK1251/24988045,CGK/HVO/11206890,RYADUL,2026-01-06 00:46:46
CGK/DO/03390494,2059260106002700,CGK/HVO/11207135,RINALDY,2026-01-06 01:41:44
CGK/DO/03391500,2170260106133912,CGK/HVO/11212598,MRIAL,2026-01-06 15:04:17
CGK/DO/03391500,CGK637/24994998,CGK/HVO/11212388,MRIAL,2026-01-06 15:04:17
CGK/DO/03391500,CGK637/24994491,CGK/HVO/11212204,MRIAL,2026-01-06 15:04:17
CGK/DO/03390494,CGK010/24988675,CGK/HVO/11207383,RINALDY,2026-01-06 01:41:44
TGR/DO/00887278,TGR492/24986263,TGR/HVO/04633160,DYKURNIA,2026-01-06 02:23:32
CGK/DO/03390651,2111260106021505,CGK/HVO/11208029,RINALDY,2026-01-06 02:51:36
CGK/DO/03390634,CGK637/24989213,CGK/HVO/11207952,ARSYADA,2026-01-06 02:42:50
CBN/DO/00654392,CBN004/24988978,CBN/HVO/00654744,SAEHUCBN,2026-01-06 03:40:48
CGK/DO/03390756,CGK1166/24988993,CGK/HVO/11207736,EKAMO,2026-01-06 03:43:43
CGK/DO/03390756,CGK1166/24988993,CGK/HVO/11207736,EKAMO,2026-01-06 03:43:43
CGK/DO/03389968,CGK864/24985318,CGK/HVO/11205640,TANRIFD,2026-01-05 17:02:21
AMQ/DO/00008361,AMQ033/24985438,AMQ/HVO/00043873,ABDULAMQ,2026-01-05 17:06:41
TGR/DO/00887287,TGR215/24988987,TGR/HVO/04633464,YUMIL,2026-01-06 03:03:47
TGR/DO/00887281,TGR493/24987525,TGR/HVO/04633250,FANED,2026-01-06 03:26:10
CGK/DO/03390675,CGK864/24989459,CGK/HVO/11208285,ARSYADA,2026-01-06 03:58:14
CGK/DO/03390675,CGK864/24989370,CGK/HVO/11208134,ARSYADA,2026-01-06 03:58:14
CGK/DO/03390801,2198260106035507,CGK/HVO/11209008,ARSYADA,2026-01-06 04:42:05
CGK/DO/03389979,CGK010/24985409,CGK/HVO/11205659,TANRIFD,2026-01-05 17:12:34
CGK/DO/03389979,CGK010/24985409,CGK/HVO/11205659,TANRIFD,2026-01-05 17:12:34
CGK/DO/03389979,CGK010/24985409,CGK/HVO/11205659,TANRIFD,2026-01-05 17:12:34
CGK/DO/03390004,CGK843/24985414,CGK/HVO/11205661,TANRIFD,2026-01-05 17:47:13
SRG/DO/01577525,SRG039/24991486,SRG/HVO/02822369,AMARMA,2026-01-06 07:53:19
PDG/DO/00089421,PDG020/24987888,PDG/HVO/00356346,TISCAPDG,2026-01-06 08:13:54
SRG/DO/01577230,SRG035/24986521,SRG/HVO/02822085,URNIASRG,2026-01-05 20:09:15
SRG/DO/01577241,SRG082/24986119,SRG/HVO/02822056,N ASIAH,2026-01-05 21:19:13
CGK/DO/03390535,CGK864/24988491,CGK/HVO/11207193,ARSYADA,2026-01-06 02:03:19
TGR/DO/00887285,TGR593/24988712,TGR/HVO/04633428,SUPPAHUR,2026-01-06 02:45:35
DPS/DO/00201191,DPS271/24988270,DPS/HVO/00509110,AGUSHR,2026-01-06 03:06:47
SUB/DO/00409832,SUB314/24989988,SUB/HVO/01336301,DABIRIA,2026-01-06 04:53:58
CLG/DO/00814563,CLG507/24990204,CLG/HVO/01106006,SATBICLG,2026-01-06 05:44:26
CGK/DO/03390997,CGK1115/24988164,CGK/HVO/11206944,WARDOYO,2026-01-06 06:17:41
PLM/DO/00060636,PLM327/24989239,PLM/HVO/00691930,MUHFIR,2026-01-06 04:17:42
BOO/DO/00466248,BOO325/24989544,BOO/HVO/01107424,ANDRIB,2026-01-06 04:27:34
SRG/DO/01577478,SRG902/24990400,SRG/HVO/02822324,SOFARSRG,2026-01-06 04:59:26
CGK/DO/03391000,2091260106062411,CGK/HVO/11210176,RINALDY,2026-01-06 06:58:32
CGK/DO/03391034,2069260106062711,CGK/HVO/11210256,RINALDY,2026-01-06 06:59:16
SUB/DO/00409855,SUB314/24991319,SUB/HVO/01336335,DABIRIA,2026-01-06 07:59:43
SUB/DO/00409857,SUB307/24991204,SUB/HVO/01336327,UMAR F,2026-01-06 08:03:23
BDO/DO/00955831,BDO538/24991379,BDO/HVO/01420056,IRDINBDO,2026-01-06 08:05:06
CGK/DO/03391111,2060260106082709,CGK/HVO/11211024,MRIAL,2026-01-06 08:58:52
JOG/DO/00098183,JOG083/24983663,JOG/HVO/00322171,AERUDIN,2026-01-05 13:54:01
CGK/DO/03389824,CGK1251/24984083,CGK/HVO/11205370,WARDOYO,2026-01-05 14:42:19
CGK/DO/03389824,CGK1251/24984174,CGK/HVO/11205370,WARDOYO,2026-01-05 14:42:23
KDR/DO/00114637,KDR154/24992268,KDR/HVO/00306024,MISETIA,2026-01-06 09:21:35
MDN/DO/00032518,MDN002/24984973,MDN/HVO/00173064,AZIZMDN,2026-01-05 16:03:56
SUB/DO/00409699,SUB477/24985831,SUB/HVO/01336130,TAUFSUB,2026-01-05 18:07:53
SUB/DO/00409699,SUB477/24985831,SUB/HVO/01336130,TAUFSUB,2026-01-05 18:07:53
SUB/DO/00409699,SUB477/24985831,SUB/HVO/01336130,TAUFSUB,2026-01-05 18:07:53
SUB/DO/00409699,SUB477/24985831,SUB/HVO/01336130,TAUFSUB,2026-01-05 18:07:53
SUB/DO/00409699,SUB477/24985831,SUB/HVO/01336130,TAUFSUB,2026-01-05 18:07:53
PKU/DO/00163646,PKU001/24993570,PKU/HVO/00776036,DWIBROTO,2026-01-06 11:07:15
PLM/DO/00060671,PLM323/24992962,PLM/HVO/00691991,MSYAFEI,2026-01-06 11:11:12
CGK/DO/03391533,2003260106141217,CGK/HVO/11212758,MRIAL,2026-01-06 15:07:50
CGK/DO/03392417,CGK637/25000411,CGK/HVO/11215269,ARSYADA,2026-01-07 01:08:59
CGK/DO/03392417,CGK637/24999941,CGK/HVO/11214884,ARSYADA,2026-01-07 01:08:59
KOE/DO/00129472,KOE040/24999172,KOE/HVO/00254274,RIDWAKOE,2026-01-06 23:12:36
PKU/DO/00163743,PKU116/25000572,PKU/HVO/00776128,HERUKAND,2026-01-07 00:22:56
SDA/DO/00093583,SDA002/25000812,SDA/HVO/00097523,BAHRUL,2026-01-07 00:52:18
BDO/DO/00956212,BDO599/25000959,BDO/HVO/01420496,ASEPS,2026-01-07 01:26:25
UPG/DO/00072940,UPG002/25001580,UPG/HVO/01152263,MSIGIUPG,2026-01-07 02:30:22
SUB/DO/00410057,SUB307/25002216,SUB/HVO/01336631,UMAR F,2026-01-07 04:59:07
SUB/DO/00410057,SUB307/25002303,SUB/HVO/01336631,UMAR F,2026-01-07 04:59:11
SUB/DO/00410057,SUB307/25002451,SUB/HVO/01336631,UMAR F,2026-01-07 04:59:13
TGL/DO/00122687,TGL035/25002255,TGL/HVO/00274792,AKMALTGL,2026-01-07 05:03:14
CGK/DO/03392329,CGK1166/24997855,CGK/HVO/11213787,ENDDESP,2026-01-06 23:07:24
KOE/DO/00129472,KOE040/24999303,KOE/HVO/00254274,RIDWAKOE,2026-01-06 23:12:46
KOE/DO/00129472,KOE040/24999336,KOE/HVO/00254274,RIDWAKOE,2026-01-06 23:12:50
BOO/DO/00466780,BOO421/25002318,BOO/HVO/01108378,ROBISYAH,2026-01-07 05:18:01
SRG/DO/01578278,SRG035/25002434,SRG/HVO/02823049,MSAESRG,2026-01-07 05:18:34
SRG/DO/01578278,SRG035/25002434,SRG/HVO/02823049,MSAESRG,2026-01-07 05:18:34
JOG/DO/00098262,JOG099/24997430,JOG/HVO/00322258,GROHOJOG,2026-01-07 05:49:18
CGK/DO/03391974,CGK864/24997823,CGK/HVO/11213924,TANRIFD,2026-01-06 18:59:49
CGK/DO/03393076,CGK637/25003850,CGK/HVO/11218928,MRIAL,2026-01-07 10:35:08
BKI/DO/00253811,BKI468/25001125,BKI/HVO/00391469,KYRAMA,2026-01-07 06:05:33
CGK/DO/03392921,CGK089/25000305,CGK/HVO/11215218,RYADUL,2026-01-07 06:14:16
CGK/DO/03392959,CGK1271/25003032,CGK/HVO/11218052,JUMADI,2026-01-07 06:29:17
CLG/DO/00815032,CLG002/25000345,CLG/HVO/01106474,DIASDHAN,2026-01-07 00:52:09
BDO/DO/00956191,BDO625/25000819,BDO/HVO/01420484,BIMABDO,2026-01-07 00:54:55
KOE/DO/00129472,KOE040/24999465,KOE/HVO/00254274,RIDWAKOE,2026-01-06 23:13:00
CGK/DO/03392991,CGK1166/25003033,CGK/HVO/11218053,JUMADI,2026-01-07 06:48:42
CGK/DO/03392991,CGK1166/25003265,CGK/HVO/11218053,JUMADI,2026-01-07 06:48:55
CGK/DO/03392991,CGK1166/25003317,CGK/HVO/11218053,JUMADI,2026-01-07 06:49:08
BDO/DO/00956232,BDO363/25000840,BDO/HVO/01420487,IFAN,2026-01-07 01:42:44
BOO/DO/00466728,BOO332/24998284,BOO/HVO/01108228,MFAZI,2026-01-06 19:43:21
SUB/DO/00410097,SUB309/25003733,SUB/HVO/01336662,UMAR F,2026-01-07 08:13:50
CGK/DO/03392329,CGK1166/24997788,CGK/HVO/11213787,ENDDESP,2026-01-06 23:07:20
BDO/DO/00956345,BDO007/25000889,BDO/HVO/01420491,NAEDIBDO,2026-01-07 07:46:08
SUB/DO/00410097,SUB309/25003534,SUB/HVO/01336662,UMAR F,2026-01-07 08:13:42
SUB/DO/00410097,SUB309/25003583,SUB/HVO/01336662,UMAR F,2026-01-07 08:13:46
BTH/DO/00042738,BTH142/24998425,BTH/HVO/00104632,NSYAH,2026-01-06 20:18:09
CGK/DO/03392637,CGK864/25001828,CGK/HVO/11216586,ARSYADA,2026-01-07 04:08:23
CGK/DO/03392011,2059260106175319,CGK/HVO/11213938,TANRIFD,2026-01-06 19:04:45
KOE/DO/00129472,KOE040/24999237,KOE/HVO/00254274,RIDWAKOE,2026-01-06 23:12:39
TGR/DO/00888002,TGR593/25003620,TGR/HVO/04634547,SANAA,2026-01-07 08:55:42
CGK/DO/03392271,CGK1173/24999334,CGK/HVO/11214400,SUHDRA,2026-01-06 22:35:00
KOE/DO/00129472,KOE040/24999119,KOE/HVO/00254274,RIDWAKOE,2026-01-06 23:12:31
KOE/DO/00129472,KOE040/24999368,KOE/HVO/00254274,RIDWAKOE,2026-01-06 23:12:55
PBL/DO/00032146,PBL005/25002404,PBL/HVO/00113596,SIPUR,2026-01-07 05:16:49
SUB/DO/00410016,SUB307/24999595,SUB/HVO/01336569,JAYA P,2026-01-06 23:50:19
SUB/DO/00410016,SUB307/24999672,SUB/HVO/01336569,JAYA P,2026-01-06 23:50:19
SUB/DO/00410016,SUB307/24999740,SUB/HVO/01336569,JAYA P,2026-01-06 23:50:19
SUB/DO/00410016,SUB307/24999934,SUB/HVO/01336569,JAYA P,2026-01-06 23:50:19
SUB/DO/00410016,SUB307/25000107,SUB/HVO/01336569,JAYA P,2026-01-06 23:50:19
BDO/DO/00956229,BDO475/25000864,BDO/HVO/01420488,IFAN,2026-01-07 01:39:02
CGK/DO/03392465,CGK1345/25000858,CGK/HVO/11215717,FAJARAM,2026-01-07 01:09:06
CGK/DO/03392558,CGK865/25001418,CGK/HVO/11216190,ARSYADA,2026-01-07 03:08:15
CGK/DO/03392558,CGK865/25001165,CGK/HVO/11215872,ARSYADA,2026-01-07 03:08:15
DPK/DO/00045181,DPK028/25003709,DPK/HVO/00050131,JULIADPK,2026-01-07 09:31:55
BOO/DO/00466947,BOO329/25004383,BOO/HVO/01108569,KURMUK,2026-01-07 09:51:02
CBN/DO/00654686,CBN126/25000966,CBN/HVO/00655045,IRGYAM,2026-01-07 01:38:30
BDO/DO/00956229,BDO475/25001194,BDO/HVO/01420488,IFAN,2026-01-07 01:39:09
TGL/DO/00122687,TGL035/24999818,TGL/HVO/00274792,AKMALTGL,2026-01-07 05:03:02
TGL/DO/00122687,TGL035/24999870,TGL/HVO/00274792,AKMALTGL,2026-01-07 05:03:11
TGL/DO/00122687,TGL035/25002410,TGL/HVO/00274792,AKMALTGL,2026-01-07 05:03:16
SUB/DO/00410059,SUB314/25002405,SUB/HVO/01336637,DABIRIA,2026-01-07 05:11:39
DPS/DO/00201530,DPS160/25005208,DPS/HVO/00509424,PUSPADPS,2026-01-07 10:01:36
CGK/DO/03393180,CGK1166/25004430,CGK/HVO/11219247,ENDDESP,2026-01-07 10:05:08
CGK/DO/03393180,CGK1166/25004430,CGK/HVO/11219247,ENDDESP,2026-01-07 10:05:08
CGK/DO/03393180,CGK1166/25004431,CGK/HVO/11219247,ENDDESP,2026-01-07 10:05:11
CGK/DO/03393180,CGK1166/25004431,CGK/HVO/11219247,ENDDESP,2026-01-07 10:05:11
CLG/DO/00815223,CLG248/25005590,CLG/HVO/01106695,MOHARDIN,2026-01-07 10:07:22
JBR/DO/00077368,JBR094/25005501,JBR/HVO/00186725,YUAD,2026-01-07 10:08:06
BOO/DO/00466835,BOO44/25003053,BOO/HVO/01108481,FAJ_ARAM,2026-01-07 05:44:46
CGK/DO/03392888,CGK1173/24999786,CGK/HVO/11214794,WARDOYO,2026-01-07 06:01:48
SDA/DO/00093586,SDA006/25001343,SDA/HVO/00097526,BAHRUL,2026-01-07 02:02:33
PDG/DO/00089565,PDG017/25005727,PDG/HVO/00356521,YOGAPDG,2026-01-07 10:27:19
CGK/DO/03392033,CGK864/24998338,CGK/HVO/11214105,TANRIFD,2026-01-06 19:41:30
BDO/DO/00956091,BDO014/24998875,BDO/HVO/01420360,YOSFIR,2026-01-06 21:20:43
TGL/DO/00122679,TGL177/24999647,TGL/HVO/00274789,AKMALTGL,2026-01-07 02:27:08
TGR/DO/00887849,TGR593/25001301,TGR/HVO/04634342,DHIKATGR,2026-01-07 02:18:00
UPG/DO/00072939,UPG002/25001543,UPG/HVO/01152262,MSIGIUPG,2026-01-07 02:24:50
UPG/DO/00072939,UPG002/25001543,UPG/HVO/01152262,MSIGIUPG,2026-01-07 02:24:50
CGK/DO/03392618,CGK1171/25000625,CGK/HVO/11215471,WAHIDIN,2026-01-07 02:50:05
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
CXP/DO/00067762,CXP017/25001691,CXP/HVO/00099725,GUSTCXP,2026-01-07 10:56:15
CXP/DO/00067762,CXP017/25002050,CXP/HVO/00099725,GUSTCXP,2026-01-07 10:56:15
CXP/DO/00067762,CXP017/25004580,CXP/HVO/00099725,GUSTCXP,2026-01-07 10:56:15
BOO/DO/00466761,BOO44/25001185,BOO/HVO/01108283,BANYUBOO,2026-01-07 03:08:13
CGK/DO/03392332,CGK1252/25000645,CGK/HVO/11215484,M NURSID,2026-01-07 00:40:48
PKY/DO/00008506,PKY003/25006473,PKY/HVO/00017901,ASWAZAN,2026-01-07 11:23:50
PKY/DO/00008507,PKY003/25006385,PKY/HVO/00017901,ASWAZAN,2026-01-07 11:24:30
BTH/DO/00042754,BTH141/25006086,BTH/HVO/00104645,DWISUL,2026-01-07 11:33:15
CGK/DO/03391973,2167260106174316,CGK/HVO/11213894,TANRIFD,2026-01-06 18:59:30
CGK/DO/03393180,CGK1166/25004432,CGK/HVO/11219247,ENDDESP,2026-01-07 10:05:13
CGK/DO/03393180,CGK1166/25004432,CGK/HVO/11219247,ENDDESP,2026-01-07 10:05:13
PKU/DO/00163713,PKU027/24998831,PKU/HVO/00776107,HERUKAND,2026-01-06 20:49:07
BKI/DO/00253750,BKI518/24999258,BKI/HVO/00391459,RONYMA,2026-01-06 22:20:51
SRG/DO/01578465,SRG605/25005352,SRG/HVO/02823200,MCHYOG,2026-01-07 11:06:41
CGK/DO/03392098,CGK864/24998600,CGK/HVO/11214190,TANRIFD,2026-01-06 20:45:17
CGK/DO/03392297,CGK864/24999777,CGK/HVO/11214795,TANRIFD,2026-01-06 22:58:39
PKU/DO/00163763,PKU116/25005688,PKU/HVO/00776139,ANGGA FI,2026-01-07 10:30:46
